time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-12 13:48:22,24.29292929292929,23.81578947368421,24.25490196078431,115.885
2025-07-12 13:49:22,23.08080808080808,23.02631578947368,23.07843137254902,111.51
2025-07-12 13:50:22,22.07438016528926,22.23684210526316,22.07438016528926,108.7085714285714
2025-07-12 13:51:22,21.08264462809917,20.57627118644068,21.08264462809917,100.3692307692308
2025-07-12 13:52:22,18.21951219512195,17.86046511627907,18.21951219512195,87.125
2025-07-12 13:53:22,15.67924528301887,15.28571428571429,15.67924528301887,75.77333333333334
2025-07-12 13:54:22,14.475,13.7125748502994,14.48466257668712,67.70063157894737
2025-07-12 13:55:22,13.725,12.9940119760479,13.74846625766871,66.51957894736843
2025-07-12 13:56:22,12.95061728395062,12.27544910179641,13.01226993865031,63.05615384615385
2025-07-12 13:57:22,11.46913580246914,12.32456140350877,11.48717948717949,56.72882352941177
2025-07-12 13:58:22,11.68333333333333,12.85087719298246,11.68333333333333,56.89723404255319
2025-07-12 13:59:22,12.68333333333333,13.37719298245614,12.68333333333333,59.4525
2025-07-12 14:00:22,13.94252873563218,13.90350877192983,13.98795180722892,65.45157894736842
2025-07-12 14:01:22,15.24561403508772,14.83760683760684,15.29752066115702,71.40666666666667
2025-07-12 14:02:22,16.29824561403509,15.86324786324786,16.28925619834711,76.28333333333333
2025-07-12 14:03:22,17.72727272727273,17.46478873239437,17.65384615384615,83.96833333333333
2025-07-12 14:04:22,20.25,20.05263157894737,20.25,96.46555555555557
2025-07-12 14:05:22,23.64705882352941,23.35294117647059,23.64705882352941,111.7857142857143
2025-07-12 14:06:22,26.94736842105263,25.85882352941177,26.94736842105263,125.36
2025-07-12 14:07:22,26.19727891156463,25.15294117647059,26.16312056737589,127.6077611940298
2025-07-12 14:08:22,25.38095238095238,24.44705882352941,25.31205673758865,124.09
2025-07-12 14:09:22,24.14666666666667,23.47619047619047,23.98666666666667,116.72
2025-07-12 14:10:22,23.09418282548476,22.04761904761905,23.12041884816754,110.78
2025-07-12 14:11:22,23.42659279778393,22.50877192982456,23.43455497382199,106.69
2025-07-12 14:12:22,23.7590027700831,23.03508771929825,23.74869109947644,107.1673529411765
2025-07-12 14:13:22,24.09141274238227,23.56140350877193,24.06282722513089,111.825
2025-07-12 14:14:22,24.42382271468144,24.11173184357542,24.37696335078534,116.78
2025-07-12 14:15:22,24.75623268698061,24.78212290502793,24.69109947643979,118.3489552238806
2025-07-12 14:16:22,25.42666666666667,25.45251396648045,25.03225806451613,121.068
2025-07-12 14:17:22,27.06666666666667,26.64705882352941,26.96774193548387,131.2777777777778
2025-07-12 14:18:22,31.66666666666667,31.33333333333333,31.54545454545455,153.89
2025-07-12 14:19:22,37.23529411764706,36.70967741935484,37.06451612903226,177.7411111111111
2025-07-12 14:20:22,40.3953488372093,39.70212765957447,40.09090909090909,190.9591666666667
2025-07-12 14:21:22,41.97916666666666,41.07070707070707,40.65853658536585,199.2806666666667
2025-07-12 14:22:22,42.71052631578947,41.64556962025316,40.07317073170731,202.288
2025-07-12 14:23:22,41.13157894736842,40.12658227848101,39.48780487804878,198.2807692307692
2025-07-12 14:24:22,38.64102564102564,37.67441860465117,38.39393939393939,186.60375
2025-07-12 14:25:22,35.80851063829788,34.88372093023256,35.31818181818182,172.9533333333333
2025-07-12 14:26:22,35.3849765258216,34.40196078431372,35.09075342465754,166.7208333333333
2025-07-12 14:27:22,35.94835680751174,34.99019607843137,35.19349315068493,167.7958333333333
2025-07-12 14:28:22,36.51173708920188,35.57843137254902,35.29623287671232,172.0090476190476
2025-07-12 14:29:22,37.03258655804481,36.06924643584522,35.39897260273973,175.6538461538462
2025-07-12 14:30:22,37.27698574338086,36.31364562118127,35.50171232876712,175.6363636363636
2025-07-12 14:31:22,37.52138492871691,36.55804480651732,35.60445205479452,175.1658085808581
2025-07-12 14:32:22,37.76578411405296,36.80244399185337,35.70719178082192,175.476699669967
2025-07-12 14:33:22,38.01018329938901,37.04684317718942,35.80993150684932,175.7875907590759
2025-07-12 14:34:22,38.25458248472506,37.29124236252547,35.91267123287671,176.0984818481848
2025-07-12 14:35:22,38.49898167006111,37.53564154786151,36.17142857142857,176.4093729372937
2025-07-12 14:36:22,38.74338085539715,37.78004073319756,37.31428571428572,179.4622222222222
2025-07-12 14:37:22,38.9877800407332,38.24,38.7741935483871,187.785
2025-07-12 14:38:22,41.54054054054054,40.8,41.18918918918919,201.0888888888889
2025-07-12 14:39:22,46.22222222222222,45.22222222222222,45.7,226.7075
2025-07-12 14:40:22,51.60869565217391,50.73684210526316,51.36842105263158,252.99
2025-07-12 14:41:22,56.41666666666666,55.54545454545455,55.58333333333334,277.7433333333333
2025-07-12 14:42:22,61.47619047619047,60.47619047619047,60.47619047619047,304.78
2025-07-12 14:43:22,61.95238095238095,60.95238095238095,60.95238095238095,315.3982608695653
2025-07-12 14:44:22,59.88888888888889,58.78787878787879,59.0,295.8485714285714
2025-07-12 14:45:22,57.33962264150944,56.03821656050955,56.49056603773585,282.5633333333333
2025-07-12 14:46:22,57.77272727272727,56.80254777070063,56.78333333333333,279.3036363636364
2025-07-12 14:47:22,58.68181818181818,57.56687898089172,57.78333333333333,284.0288888888889
2025-07-12 14:48:22,60.56,59.1063829787234,59.80769230769231,297.5088888888889
2025-07-12 14:49:22,60.54205607476636,59.60606060606061,59.52173913043478,300.3654285714286
2025-07-12 14:50:22,59.98130841121495,59.0,59.0,299.6282857142857
2025-07-12 14:51:22,59.42056074766355,58.39393939393939,58.47826086956522,299.76725
2025-07-12 14:52:22,58.4,57.19230769230769,57.83606557377049,292.5488888888889
2025-07-12 14:53:22,55.97959183673469,54.81632653061224,55.81818181818182,280.6944444444445
2025-07-12 14:54:22,53.56,52.33333333333334,53.16666666666666,268.04
2025-07-12 14:55:22,51.75675675675676,50.64935064935065,51.2967032967033,258.7393333333333
2025-07-12 14:56:22,50.13513513513514,49.04109589041096,49.96610169491525,250.41
2025-07-12 14:57:22,48.40983606557377,47.16981132075472,47.93103448275862,240.32
2025-07-12 14:58:22,46.2093023255814,44.94545454545455,45.81818181818182,228.5411111111111
2025-07-12 14:59:22,44.22727272727273,43.29166666666666,43.61904761904762,218.14
2025-07-12 15:00:22,42.85542168674699,42.04166666666666,42.47619047619047,213.1
2025-07-12 15:01:22,41.40963855421687,40.66666666666666,41.26315789473684,206.595
2025-07-12 15:02:22,41.51497005988024,40.43356643356643,40.0,202.02
2025-07-12 15:03:22,42.23353293413174,41.27272727272727,41.1764705882353,204.19
2025-07-12 15:04:22,42.95209580838323,42.34782608695652,42.83720930232558,212.85
2025-07-12 15:05:22,46.46666666666667,45.62962962962963,46.08,232.5883333333333
2025-07-12 15:06:22,51.34285714285714,50.68571428571428,50.71794871794872,256.185
2025-07-12 15:07:22,55.27777777777778,54.28985507246377,54.28985507246377,275.15
2025-07-12 15:08:22,56.94444444444444,56.03703703703704,56.03703703703704,286.5
2025-07-12 15:09:22,58.26315789473684,57.26315789473684,57.36363636363637,293.49
2025-07-12 15:10:22,55.3728813559322,54.3728813559322,55.12621359223301,277.1795454545455
2025-07-12 15:11:22,54.4074074074074,53.4074074074074,53.87096774193548,268.0233333333334
2025-07-12 15:12:22,50.78378378378378,49.74193548387097,50.27777777777778,249.305
