time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755510632+01:00,16.0650406504065,17.09053497942386,17.53846153846154,125.21
1970-01-01 00:00:01.755510635+01:00,16.08943089430894,17.11522633744855,17.46153846153846,124.625
1970-01-01 00:00:01.755510638+01:00,16.11382113821138,17.13991769547324,17.38461538461539,124.04
1970-01-01 00:00:01.755510641+01:00,16.13821138211382,17.16460905349793,17.30769230769231,123.5008333333333
1970-01-01 00:00:01.755510644+01:00,16.16260162601625,17.18930041152263,17.23076923076923,123.0533333333333
1970-01-01 00:00:01.755510647+01:00,16.18699186991869,17.21399176954732,17.15384615384616,122.6058333333333
1970-01-01 00:00:01.755510650+01:00,16.21138211382113,17.23868312757201,17.07692307692308,122.1583333333333
1970-01-01 00:00:01.755510653+01:00,16.23577235772357,17.2633744855967,17.0,121.7546666666667
1970-01-01 00:00:01.755510656+01:00,16.26016260162601,17.28806584362139,16.92307692307693,121.4386666666667
1970-01-01 00:00:01.755510659+01:00,16.28455284552845,17.31275720164608,16.84615384615385,121.1226666666667
1970-01-01 00:00:01.755510662+01:00,16.30894308943088,17.33744855967078,16.76923076923077,120.8066666666667
1970-01-01 00:00:01.755510665+01:00,16.33333333333332,17.36213991769547,16.6923076923077,120.4906666666667
1970-01-01 00:00:01.755510668+01:00,16.35772357723576,17.38683127572016,16.61538461538462,120.1936842105263
1970-01-01 00:00:01.755510671+01:00,16.3821138211382,17.41152263374485,16.53846153846154,119.9347368421053
1970-01-01 00:00:01.755510674+01:00,16.40650406504064,17.43621399176954,16.46153846153847,119.6757894736842
1970-01-01 00:00:01.755510677+01:00,16.43089430894307,17.46090534979423,16.38461538461539,119.4168421052632
1970-01-01 00:00:01.755510680+01:00,16.45528455284551,17.48559670781892,16.30769230769231,119.1578947368421
1970-01-01 00:00:01.755510683+01:00,16.47967479674795,17.51028806584361,16.23076923076923,118.8989473684211
1970-01-01 00:00:01.755510686+01:00,16.50406504065039,17.53497942386831,16.15384615384616,118.64
1970-01-01 00:00:01.755510689+01:00,16.52845528455283,17.559670781893,16.07692307692308,118.4257142857143
1970-01-01 00:00:01.755510692+01:00,16.55284552845526,17.58436213991769,16.046875,118.2114285714286
1970-01-01 00:00:01.755510695+01:00,16.5772357723577,17.60905349794238,16.09375,117.9971428571429
1970-01-01 00:00:01.755510698+01:00,16.60162601626014,17.63374485596707,16.140625,117.7828571428572
1970-01-01 00:00:01.755510701+01:00,16.62601626016258,17.65843621399176,16.1875,117.5685714285714
1970-01-01 00:00:01.755510704+01:00,16.65040650406502,17.68312757201646,16.234375,117.3542857142857
1970-01-01 00:00:01.755510707+01:00,16.67479674796746,17.70781893004115,16.28125,117.2256363636364
1970-01-01 00:00:01.755510710+01:00,16.69918699186989,17.73251028806584,16.328125,117.3112727272727
1970-01-01 00:00:01.755510713+01:00,16.72357723577233,17.75720164609053,16.375,117.3969090909091
1970-01-01 00:00:01.755510716+01:00,16.74796747967477,17.78189300411522,16.421875,117.4825454545455
1970-01-01 00:00:01.755510719+01:00,16.77235772357721,17.80658436213991,16.46875,117.5681818181818
1970-01-01 00:00:01.755510722+01:00,16.79674796747965,17.83127572016461,16.515625,117.6538181818182
1970-01-01 00:00:01.755510725+01:00,16.82113821138208,17.85596707818929,16.5625,117.7394545454546
1970-01-01 00:00:01.755510728+01:00,16.84552845528452,17.88065843621399,16.609375,117.8250909090909
1970-01-01 00:00:01.755510731+01:00,16.86991869918696,17.90534979423868,16.65625,117.9107272727273
1970-01-01 00:00:01.755510734+01:00,16.8943089430894,17.93004115226337,16.703125,117.9963636363637
1970-01-01 00:00:01.755510737+01:00,16.91869918699184,17.95473251028806,16.75,118.082
1970-01-01 00:00:01.755510740+01:00,16.94308943089428,17.97942386831275,16.796875,118.1676363636364
1970-01-01 00:00:01.755510743+01:00,16.96747967479671,18.00411522633744,16.84375,118.2532727272727
1970-01-01 00:00:01.755510746+01:00,16.99186991869915,18.02880658436214,16.890625,118.3389090909091
1970-01-01 00:00:01.755510749+01:00,17.01626016260159,18.05349794238683,16.9375,118.4245454545455
1970-01-01 00:00:01.755510752+01:00,17.04065040650403,18.07818930041152,16.984375,118.5101818181818
1970-01-01 00:00:01.755510755+01:00,17.06504065040647,18.10288065843621,17.03125,118.5958181818182
1970-01-01 00:00:01.755510758+01:00,17.08943089430891,18.1275720164609,17.078125,118.6814545454545
1970-01-01 00:00:01.755510761+01:00,17.11382113821135,18.15226337448559,17.125,118.8678947368421
1970-01-01 00:00:01.755510764+01:00,17.13821138211379,18.17695473251029,17.171875,119.1047368421053
1970-01-01 00:00:01.755510767+01:00,17.16260162601623,18.20164609053498,17.21875,119.3415789473684
1970-01-01 00:00:01.755510770+01:00,17.18699186991867,18.22633744855967,17.265625,119.5784210526316
1970-01-01 00:00:01.755510773+01:00,17.21138211382111,18.25102880658436,17.3125,119.8152631578947
1970-01-01 00:00:01.755510776+01:00,17.23577235772355,18.27572016460905,17.359375,120.0521052631579
1970-01-01 00:00:01.755510779+01:00,17.26016260162599,18.30041152263374,17.40625,120.385
1970-01-01 00:00:01.755510782+01:00,17.28455284552843,18.32510288065843,17.453125,120.91
1970-01-01 00:00:01.755510785+01:00,17.30894308943087,18.34979423868312,17.5,121.435
1970-01-01 00:00:01.755510788+01:00,17.33333333333331,18.37448559670782,17.546875,121.96
1970-01-01 00:00:01.755510791+01:00,17.35772357723575,18.39917695473251,17.59375,122.4769230769231
1970-01-01 00:00:01.755510794+01:00,17.38211382113819,18.4238683127572,17.640625,122.9776923076923
1970-01-01 00:00:01.755510797+01:00,17.40650406504063,18.44855967078189,17.6875,123.4784615384615
1970-01-01 00:00:01.755510800+01:00,17.43089430894307,18.47325102880658,17.734375,123.9792307692308
1970-01-01 00:00:01.755510803+01:00,17.45528455284551,18.49794238683127,17.78125,124.48
1970-01-01 00:00:01.755510806+01:00,17.47967479674795,18.52263374485597,17.828125,125.0225
1970-01-01 00:00:01.755510809+01:00,17.50406504065039,18.54732510288066,17.875,125.565
1970-01-01 00:00:01.755510812+01:00,17.52845528455283,18.57201646090535,17.921875,126.1075
1970-01-01 00:00:01.755510815+01:00,17.55284552845527,18.59670781893004,17.96875,126.65
1970-01-01 00:00:01.755510818+01:00,17.57723577235771,18.62139917695473,18.0377358490566,127.265
1970-01-01 00:00:01.755510821+01:00,17.60162601626015,18.64609053497942,18.15094339622641,127.88
1970-01-01 00:00:01.755510824+01:00,17.62601626016259,18.67078189300411,18.26415094339622,128.515
1970-01-01 00:00:01.755510827+01:00,17.65040650406503,18.6954732510288,18.37735849056603,129.19
1970-01-01 00:00:01.755510830+01:00,17.67479674796747,18.7201646090535,18.49056603773585,129.865
1970-01-01 00:00:01.755510833+01:00,17.69918699186991,18.74485596707819,18.60377358490566,130.54
1970-01-01 00:00:01.755510836+01:00,17.72357723577235,18.76954732510288,18.71698113207547,131.08
1970-01-01 00:00:01.755510839+01:00,17.74796747967479,18.79423868312757,18.83018867924528,131.62
1970-01-01 00:00:01.755510842+01:00,17.77235772357723,18.81893004115226,18.94339622641509,132.16
1970-01-01 00:00:01.755510845+01:00,17.79674796747967,18.84362139917695,19.0566037735849,132.8555555555556
1970-01-01 00:00:01.755510848+01:00,17.82113821138211,18.86831275720165,19.16981132075471,133.6288888888889
1970-01-01 00:00:01.755510851+01:00,17.84552845528455,18.89300411522634,19.28301886792452,134.4022222222222
1970-01-01 00:00:01.755510854+01:00,17.86991869918699,18.91769547325103,19.39622641509433,135.1825
1970-01-01 00:00:01.755510857+01:00,17.89430894308943,18.94238683127572,19.50943396226415,135.96625
1970-01-01 00:00:01.755510860+01:00,17.91869918699187,18.96707818930041,19.62264150943396,136.75
1970-01-01 00:00:01.755510863+01:00,17.94308943089431,18.9917695473251,19.73584905660377,137.3928571428571
1970-01-01 00:00:01.755510866+01:00,17.96747967479675,19.07272727272727,19.84905660377358,138.0357142857143
1970-01-01 00:00:01.755510869+01:00,17.99186991869919,19.18181818181818,19.9622641509434,138.6988888888889
1970-01-01 00:00:01.755510872+01:00,18.05882352941176,19.29090909090909,20.06896551724138,139.3722222222222
1970-01-01 00:00:01.755510875+01:00,18.14705882352941,19.4,20.17241379310345,140.0455555555556
1970-01-01 00:00:01.755510878+01:00,18.23529411764706,19.50909090909091,20.27586206896552,140.6038461538461
1970-01-01 00:00:01.755510881+01:00,18.32352941176471,19.61818181818182,20.37931034482758,141.1046153846154
1970-01-01 00:00:01.755510884+01:00,18.41176470588236,19.72727272727273,20.48275862068965,141.6053846153846
1970-01-01 00:00:01.755510887+01:00,18.50000000000001,19.83636363636364,20.58620689655172,142.1061538461539
1970-01-01 00:00:01.755510890+01:00,18.58823529411765,19.94545454545455,20.68965517241379,142.655
1970-01-01 00:00:01.755510893+01:00,18.6764705882353,20.05454545454546,20.79310344827586,143.3
1970-01-01 00:00:01.755510896+01:00,18.76470588235295,20.16363636363637,20.89655172413793,143.945
1970-01-01 00:00:01.755510899+01:00,18.85294117647059,20.27272727272728,21.0,144.4246153846154
1970-01-01 00:00:01.755510902+01:00,18.94117647058824,20.38181818181819,21.10344827586206,144.8215384615385
1970-01-01 00:00:01.755510905+01:00,19.02941176470588,20.4909090909091,21.20689655172414,145.2184615384616
1970-01-01 00:00:01.755510908+01:00,19.11764705882353,20.6,21.3103448275862,145.6153846153846
1970-01-01 00:00:01.755510911+01:00,19.20588235294118,20.70909090909091,21.41379310344827,146.0175
1970-01-01 00:00:01.755510914+01:00,19.29411764705883,20.81818181818182,21.51724137931034,146.43
1970-01-01 00:00:01.755510917+01:00,19.38235294117647,20.92727272727273,21.62068965517241,146.8425
1970-01-01 00:00:01.755510920+01:00,19.47058823529412,21.0064308681672,21.72413793103448,147.255
1970-01-01 00:00:01.755510923+01:00,19.55882352941177,21.02572347266881,21.82758620689655,147.5981818181818
1970-01-01 00:00:01.755510926+01:00,19.64705882352941,21.04501607717042,21.93103448275862,147.8027272727273
1970-01-01 00:00:01.755510929+01:00,19.73529411764706,21.06430868167203,22.00607902735562,148.0072727272727
