time,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE
2025-07-21 08:33:05+02:00,85.0472972972973,82.01106194690264,79.90566037735849,529.4342465753425
2025-07-21 08:34:05+02:00,84.6418918918919,81.61283185840708,79.52830188679245,527.84
2025-07-21 08:35:05+02:00,84.2364864864865,81.2146017699115,79.15094339622641,533.3715384615384
2025-07-21 08:36:05+02:00,83.8310810810811,80.81637168141593,78.77358490566037,536.0347368421053
2025-07-21 08:37:05+02:00,83.42567567567568,80.41814159292035,78.39622641509433,532.8955555555556
2025-07-21 08:38:05+02:00,83.02027027027027,80.01991150442478,78.01886792452831,511.0975
2025-07-21 08:39:05+02:00,82.16666666666667,79.55555555555556,77.16666666666667,501.8966666666666
2025-07-21 08:40:05+02:00,75.44444444444444,74.36363636363636,72.28571428571429,454.64
2025-07-21 08:41:05+02:00,81.5,77.33333333333333,75.22857142857143,494.09
2025-07-21 08:42:05+02:00,81.0,79.0,77.0,502.02
2025-07-21 08:43:05+02:00,82.4,79.46153846153847,78.57894736842105,505.315
2025-07-21 08:44:05+02:00,83.46666666666667,82.61290322580645,78.42857142857143,523.83
2025-07-21 08:45:05+02:00,82.66666666666667,81.04081632653062,77.64935064935065,517.34
2025-07-21 08:46:05+02:00,82.9090909090909,80.53846153846153,78.25,512.72
2025-07-21 08:47:05+02:00,85.43283582089552,82.56164383561644,80.47945205479452,516.7383333333333
2025-07-21 08:48:05+02:00,84.36,83.5,79.36,529.0975
2025-07-21 08:49:05+02:00,85.05882352941177,82.67441860465117,80.3972602739726,518.2166666666667
2025-07-21 08:50:05+02:00,87.14285714285714,84.55882352941177,82.28813559322033,531.8766666666667
2025-07-21 08:51:05+02:00,89.59183673469387,87.0,83.975,546.78
2025-07-21 08:52:05+02:00,89.61685823754789,86.56204379562044,84.83478260869565,550.1935483870968
2025-07-21 08:53:05+02:00,89.15708812260536,86.12408759124088,84.31304347826087,549.9659459459459
2025-07-21 08:54:05+02:00,88.69731800766283,85.68613138686132,83.79130434782608,552.4
2025-07-21 08:55:05+02:00,88.2375478927203,85.24817518248176,83.2695652173913,551.0375
2025-07-21 08:56:05+02:00,88.28,85.7536231884058,84.31818181818181,546.03
2025-07-21 08:57:05+02:00,89.71666666666667,86.7687074829932,84.49438202247191,552.8544186046512
2025-07-21 08:58:05+02:00,88.71666666666667,85.95238095238095,83.82022471910112,548.1164705882353
2025-07-21 08:59:05+02:00,88.61818181818182,85.1360544217687,83.14606741573034,548.2266666666667
2025-07-21 09:00:05+02:00,90.15884476534296,87.15884476534296,85.18505338078292,549.1765714285715
2025-07-21 09:01:05+02:00,90.59205776173286,87.59205776173286,85.61209964412811,555.3556249999999
2025-07-21 09:02:05+02:00,91.02527075812274,88.02527075812274,86.03914590747331,552.8445945945947
2025-07-21 09:03:05+02:00,91.45848375451264,88.45848375451264,86.4661921708185,555.2972727272727
2025-07-21 09:04:05+02:00,91.89169675090253,88.89169675090253,86.8932384341637,551.6987804878048
2025-07-21 09:05:05+02:00,90.04379562043796,87.09677419354838,87.19522776572668,552.4
2025-07-21 09:06:05+02:00,90.48175182481752,88.92857142857143,87.45553145336225,556.9275
2025-07-21 09:07:05+02:00,90.91970802919708,87.9041095890411,87.71583514099783,557.3611627906977
2025-07-21 09:08:05+02:00,91.35766423357664,87.18181818181819,87.9761388286334,553.0166666666667
2025-07-21 09:09:05+02:00,91.7956204379562,88.39759036144578,88.23644251626898,559.5975409836065
2025-07-21 09:10:05+02:00,92.42384105960264,90.5909090909091,88.49674620390455,565.75625
2025-07-21 09:11:05+02:00,93.21854304635762,89.24137931034483,88.75704989154013,564.7973333333333
2025-07-21 09:12:05+02:00,94.00389863547758,91.0377358490566,89.0173535791757,569.5457142857143
2025-07-21 09:13:05+02:00,94.23781676413256,92.61904761904762,89.27765726681127,573.9017391304347
2025-07-21 09:14:05+02:00,94.47173489278752,91.14207650273224,89.53796095444685,574.9973913043478
2025-07-21 09:15:05+02:00,94.7056530214425,91.46994535519126,89.79826464208242,575.1235294117647
2025-07-21 09:16:05+02:00,94.93957115009746,91.79781420765028,90.058568329718,573.9695652173913
2025-07-21 09:17:05+02:00,95.17348927875244,92.1256830601093,90.31887201735356,569.7866666666666
2025-07-21 09:18:05+02:00,95.4074074074074,92.45355191256832,90.57917570498915,571.6333333333333
2025-07-21 09:19:05+02:00,95.64132553606238,92.78142076502732,90.83947939262472,577.3488235294118
2025-07-21 09:20:05+02:00,95.87524366471736,93.2030456852792,91.23,580.4866666666667
2025-07-21 09:21:05+02:00,96.33734939759036,93.81218274111676,91.83,584.0042857142857
2025-07-21 09:22:05+02:00,97.06024096385542,94.42131979695432,92.43,581.976875
2025-07-21 09:23:05+02:00,97.78313253012048,95.01680672268908,93.01724137931036,588.47
2025-07-21 09:24:05+02:00,97.52985074626864,95.3529411764706,93.36206896551724,596.0799999999999
2025-07-21 09:25:05+02:00,96.85820895522389,95.6890756302521,93.70689655172414,594.0120000000001
