time,watt_hi.common@irr_1:MAX_VALUE,watt_hi.common@irr_2:MAX_VALUE,watt_hi.common@irr_3:MAX_VALUE,watt.common@irr_dav_1:MAX_VALUE
1970-01-01 00:00:01.755519862+01:00,82.0,88.0,92.0,605.69
1970-01-01 00:00:01.755519872+01:00,85.0,92.0,96.0,638.9084615384616
1970-01-01 00:00:01.755519882+01:00,84.90697674418605,91.94871794871794,95.88372093023256,640.293076923077
1970-01-01 00:00:01.755519892+01:00,83.97674418604652,91.43589743589745,94.72093023255812,640.57
1970-01-01 00:00:01.755519902+01:00,83.04651162790698,90.92307692307692,93.55813953488372,638.7
1970-01-01 00:00:01.755519912+01:00,82.11627906976744,90.4102564102564,92.3953488372093,636.68
1970-01-01 00:00:01.755519922+01:00,84.55555555555556,91.0,95.0,630.84
1970-01-01 00:00:01.755519932+01:00,85.0,92.0,97.0,636.98
1970-01-01 00:00:01.755519942+01:00,80.5,90.2,92.71428571428572,577.505
1970-01-01 00:00:01.755519952+01:00,65.5,70.42857142857143,74.28571428571429,459.0066666666667
1970-01-01 00:00:01.755519962+01:00,80.0,85.33333333333333,90.66666666666669,615.9966666666667
1970-01-01 00:00:01.755519972+01:00,83.17142857142858,95.0,96.0,627.99
1970-01-01 00:00:01.755519982+01:00,83.36190476190477,94.0,95.72727272727272,625.3
1970-01-01 00:00:01.755519992+01:00,83.55238095238096,95.0,95.27272727272728,622.9
1970-01-01 00:00:01.755520002+01:00,83.74285714285715,94.89473684210526,94.81818181818184,619.810909090909
1970-01-01 00:00:01.755520012+01:00,83.93333333333334,93.84210526315788,94.36363636363636,612.0881818181817
1970-01-01 00:00:01.755520022+01:00,84.12380952380953,93.4,94.5,624.25
1970-01-01 00:00:01.755520032+01:00,84.31428571428572,94.73333333333332,96.0,627.3655555555556
1970-01-01 00:00:01.755520042+01:00,84.5047619047619,95.0,95.92307692307692,628.4044444444445
1970-01-01 00:00:01.755520052+01:00,84.6952380952381,93.95652173913044,95.15384615384616,631.06
1970-01-01 00:00:01.755520062+01:00,84.88571428571429,92.65217391304348,94.38461538461536,633.4879999999999
1970-01-01 00:00:01.755520072+01:00,85.0,91.34782608695652,93.6153846153846,636.15
1970-01-01 00:00:01.755520082+01:00,84.33333333333333,90.04347826086956,92.84615384615384,635.0033333333333
1970-01-01 00:00:01.755520092+01:00,82.25,89.75,93.5,612.35
1970-01-01 00:00:01.755520102+01:00,83.0,91.0,94.0,626.95
1970-01-01 00:00:01.755520112+01:00,78.33333333333333,84.0,89.0,554.7166666666667
1970-01-01 00:00:01.755520122+01:00,81.2,88.8,93.875,626.6650000000001
1970-01-01 00:00:01.755520132+01:00,86.0,93.66666666666669,98.66666666666669,647.3824999999999
1970-01-01 00:00:01.755520142+01:00,83.91666666666667,97.0,99.0,651.65
1970-01-01 00:00:01.755520152+01:00,76.0,81.0,88.0,511.98
1970-01-01 00:00:01.755520162+01:00,58.66666666666666,64.33333333333333,66.5,407.0066666666667
1970-01-01 00:00:01.755520172+01:00,58.0,63.0,66.0,401.5
1970-01-01 00:00:01.755520182+01:00,58.0,63.0,66.0,387.5
1970-01-01 00:00:01.755520192+01:00,65.66666666666667,71.5,74.0,475.87
1970-01-01 00:00:01.755520202+01:00,75.44444444444444,82.0,86.0,551.5
1970-01-01 00:00:01.755520212+01:00,77.0,84.0,88.0,594.84
1970-01-01 00:00:01.755520222+01:00,71.0,71.0,75.5,483.08
1970-01-01 00:00:01.755520232+01:00,45.0,49.0,50.0,335.5066666666667
1970-01-01 00:00:01.755520242+01:00,55.0,58.0,61.0,396.33
1970-01-01 00:00:01.755520252+01:00,55.0,58.0,62.0,395.81
1970-01-01 00:00:01.755520262+01:00,69.0,78.0,81.0,584.06
1970-01-01 00:00:01.755520272+01:00,88.0,96.0,101.0,668.56
1970-01-01 00:00:01.755520282+01:00,87.70370370370371,95.33333333333331,100.4074074074074,668.26
1970-01-01 00:00:01.755520292+01:00,86.96296296296296,93.46666666666668,98.92592592592592,667.37
1970-01-01 00:00:01.755520302+01:00,86.22222222222223,90.8,97.44444444444444,649.35
1970-01-01 00:00:01.755520312+01:00,65.0,69.5,73.25,455.355
1970-01-01 00:00:01.755520322+01:00,55.0,61.0,63.0,392.89
1970-01-01 00:00:01.755520332+01:00,55.44444444444444,57.66666666666666,64.66666666666667,400.67
1970-01-01 00:00:01.755520342+01:00,60.0,65.0,68.0,415.19
1970-01-01 00:00:01.755520352+01:00,47.11111111111111,53.0,53.66666666666666,341.99
1970-01-01 00:00:01.755520362+01:00,74.5,79.0,87.0,635.59
1970-01-01 00:00:01.755520372+01:00,89.0,97.0,103.0,679.49
1970-01-01 00:00:01.755520382+01:00,86.6,94.0,98.8,652.25
1970-01-01 00:00:01.755520392+01:00,76.0,81.0,92.0,463.32
1970-01-01 00:00:01.755520402+01:00,57.0,61.33333333333334,66.33333333333333,390.99
1970-01-01 00:00:01.755520412+01:00,48.5,52.5,53.66666666666666,321.1333333333333
1970-01-01 00:00:01.755520422+01:00,48.0,52.0,55.5,352.6975
1970-01-01 00:00:01.755520432+01:00,66.0,72.0,71.0,477.4
1970-01-01 00:00:01.755520442+01:00,63.5,69.33333333333333,68.66666666666667,437.28
1970-01-01 00:00:01.755520452+01:00,46.0,49.0,51.0,313.55
1970-01-01 00:00:01.755520462+01:00,44.66666666666666,46.66666666666666,49.66666666666666,284.9533333333333
1970-01-01 00:00:01.755520472+01:00,36.0,39.0,40.0,246.33
1970-01-01 00:00:01.755520482+01:00,33.2,35.5,36.66666666666666,233.71
1970-01-01 00:00:01.755520492+01:00,31.73333333333333,34.25,35.1578947368421,227.4966666666667
1970-01-01 00:00:01.755520502+01:00,31.06666666666667,34.28571428571428,34.16216216216216,221.8066666666667
1970-01-01 00:00:01.755520512+01:00,30.4,34.44444444444444,34.34234234234234,218.3794736842105
1970-01-01 00:00:01.755520522+01:00,31.33333333333333,34.6031746031746,34.52252252252252,219.925
1970-01-01 00:00:01.755520532+01:00,32.0722891566265,34.76190476190476,34.7027027027027,224.1
1970-01-01 00:00:01.755520542+01:00,32.31325301204819,34.92063492063492,34.88288288288288,221.48
1970-01-01 00:00:01.755520552+01:00,32.55421686746988,35.07936507936508,35.06306306306306,218.525
1970-01-01 00:00:01.755520562+01:00,32.79518072289157,35.23809523809523,35.24324324324324,219.2444
1970-01-01 00:00:01.755520572+01:00,33.03614457831326,35.39682539682539,35.42342342342342,220.3544444444445
1970-01-01 00:00:01.755520582+01:00,33.27710843373494,35.55555555555555,35.6036036036036,222.4533333333333
1970-01-01 00:00:01.755520592+01:00,33.51807228915663,35.71428571428571,35.78378378378378,225.3466666666667
1970-01-01 00:00:01.755520602+01:00,33.75903614457832,35.87301587301587,35.96396396396396,230.015
