time,solar_irradiance.common@meteo_1:VALUE,solar_irradiance.common@meteo_2:VALUE,watt_hi.common@irr_1:VALUE,watt_hi.common@irr_2:VALUE,watt_hi.common@irr_3:VALUE,watt.common@irr_dav_1:VALUE,power_reference.common@sensor_1:VALUE
2025-07-11 14:04:43,108.729387755102,109.9175,23.57843137254902,22.7434554973822,22.85082872928177,103.648,102.9138181818182
2025-07-11 14:06:43,117.1275,115.765,24.75490196078431,24.0,24.41025641025641,111.1285714285714,111.0635294117647
2025-07-11 14:08:43,135.9966666666667,135.6,28.21428571428572,27.84,27.85882352941177,129.3016666666667,128.74
2025-07-11 14:10:43,137.9679012345679,140.4373846153846,27.41935483870968,26.4635761589404,26.44705882352941,131.71,131.3483050847458
2025-07-11 14:12:43,87.161875,93.73476190476191,17.72727272727273,17.27272727272727,17.66666666666667,85.03,85.08333333333333
2025-07-11 14:14:43,72.99666666666667,72.34819444444445,15.53696498054475,14.37634408602151,14.16774193548387,70.18936507936507,73.47307692307692
2025-07-11 14:16:43,74.59666666666666,73.79625,16.47081712062257,15.66666666666667,15.71612903225807,72.47111111111111,75.31923076923077
2025-07-11 14:18:43,87.0825,88.03125,18.52941176470588,18.06936416184971,18.12121212121212,86.7,86.71363636363637
2025-07-11 14:20:43,92.89200000000001,95.70714285714286,20.24550898203593,19.45664739884393,19.57575757575757,93.42366972477065,93.75177419354839
2025-07-11 14:22:43,131.16625,132.1633333333333,27.38095238095238,27.17647058823529,27.75,128.9933333333333,128.03
2025-07-11 14:24:43,116.3833333333333,118.45125,23.88235294117647,24.12195121951219,24.07407407407407,116.6733333333333,116.9873333333333
2025-07-11 14:26:43,117.75,121.3320588235294,25.07792207792208,25.58536585365854,25.34391534391535,121.93,121.93
2025-07-11 14:28:43,131.5467741935484,136.68125,27.4972972972973,27.75510204081633,27.26086956521739,137.101875,137.1313793103448
2025-07-11 14:30:43,135.6786486486486,141.0725,28.7945945945946,29.42105263157895,29.35433070866142,142.2685,143.4851282051282
2025-07-11 14:32:43,159.6381818181818,163.364705882353,33.83333333333334,33.7037037037037,33.52941176470588,168.144,167.665
2025-07-11 14:34:43,197.4805263157895,207.6828571428572,41.85507246376812,40.4,40.34782608695652,208.0144444444444,208.45
2025-07-11 14:36:43,251.2441176470588,254.93,52.0,51.0,51.0,264.07,259.88
2025-07-11 14:38:43,300.7961290322581,313.9475384615384,59.00680272108843,58.04697986577181,60.11764705882353,308.8452272727272,305.4493939393939
